Rval = 0x00000000, AmbaDSP_ImageUtility.c, AmbaIK_QueryArchMemorySize(), ID = 0, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitHdrCeFilters.c, ikc_contrast_enhancement_sub(), ID = 67, description : test if (p_in_ce->sensor_pattern == IKC_BAYER_PATTERN_GB) true OK case
Rval = 0x00000000, AmbaDSP_IkcUnitHdrCeFilters.c, ikc_contrast_enhancement_sub(), ID = 68, description : test sensor_pattern out of range OK case
Rval = 0x01100005, AmbaDSP_IkcUnitHdrCeFilters.c, ikc_contrast_enhancement_input_sub(), ID = 69, description : test if (rval == IK_OK) false NG case
Rval = 0x01100005, AmbaDSP_IkcUnitHdrCeFilters.c, ikc_before_ce_gain(), ID = 70, description : test if (rval == IK_OK) false NG case
Rval = 0x01100005, AmbaDSP_IkcUnitHdrCeFilters.c, ikc_before_ce_gain_sub(), ID = 71, description : test if (rval == IK_OK) false NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_uint8_parameter_valid_range(), ID = 72, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, ikc_check_uint8_parameter_valid_range(), ID = 73, description : test if (parameter_name==NULL) false OK case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_uint8_parameter_valid_range(), ID = 74, description : test (parameter_value < min_value) true NG case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_uint8_parameter_valid_range(), ID = 75, description : test (parameter_value > max_value) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_int8_parameter_valid_range(), ID = 76, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, ikc_check_int8_parameter_valid_range(), ID = 77, description : test if (parameter_name==NULL) false OK case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_int8_parameter_valid_range(), ID = 78, description : test (parameter_value < min_value) true NG case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_int8_parameter_valid_range(), ID = 79, description : test (parameter_value > max_value) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_uint16_parameter_valid_range(), ID = 80, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, ikc_check_uint16_parameter_valid_range(), ID = 81, description : test if (parameter_name==NULL) false OK case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_uint16_parameter_valid_range(), ID = 82, description : test (parameter_value < min_value) true NG case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_uint16_parameter_valid_range(), ID = 83, description : test (parameter_value > max_value) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_int16_parameter_valid_range(), ID = 84, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, ikc_check_int16_parameter_valid_range(), ID = 85, description : test if (parameter_name==NULL) false OK case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_int16_parameter_valid_range(), ID = 86, description : test (parameter_value < min_value) true NG case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_int16_parameter_valid_range(), ID = 87, description : test (parameter_value > max_value) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_uint32_parameter_valid_range(), ID = 88, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, ikc_check_uint32_parameter_valid_range(), ID = 89, description : test if (parameter_name==NULL) false OK case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_uint32_parameter_valid_range(), ID = 90, description : test (parameter_value < min_value) true NG case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_uint32_parameter_valid_range(), ID = 91, description : test (parameter_value > max_value) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_int32_parameter_valid_range(), ID = 92, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, ikc_check_int32_parameter_valid_range(), ID = 93, description : test if (parameter_name==NULL) false OK case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_int32_parameter_valid_range(), ID = 94, description : test (parameter_value < min_value) true NG case
Rval = 0x01100008, AmbaDSP_IkcUtility.c, ikc_check_int32_parameter_valid_range(), ID = 95, description : test (parameter_value > max_value) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_cr_size_validation(), ID = 96, description : test if (parameter_name==NULL) true NG case
Rval = 0x01100007, AmbaDSP_IkcUtility.c, ikc_check_cr_size_validation(), ID = 97, description : test if ((parameter_value != expected_value)) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_addr_validation(), ID = 98, description : test if (parameter_name==NULL) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_addr_validation(), ID = 99, description : test (ikc_valid_mem_start > addr) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_addr_validation(), ID = 100, description : test (ikc_valid_mem_end < addr) true NG case
Rval = 0x01100005, AmbaDSP_IkcUtility.c, ikc_check_addr_null(), ID = 101, description : test if (parameter_name==NULL) true NG case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, clamp(), ID = 102, description : test if (x < minimun) true OK case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, clamp(), ID = 103, description : test if (x > maximun) true OK case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, shift_int32_right_int32_offset(), ID = 104, description : test if (offset>=0) false OK case
Rval = 0x00000000, AmbaDSP_IkcUtility.c, double_round(), ID = 105, description : test if (d < 0.0) true OK case
Rval = 0x01100000, AmbaDSP_IkcUtility.c, calib_geometry_check(), ID = 106, description : test NULL ptr NG case
Rval = 0x01100000, AmbaDSP_IkcUtility.c, calib_geometry_check(), ID = 107, description : test NULL ptr NG case
Rval = 0x01100000, AmbaDSP_IkcUtility.c, calib_geometry_check(), ID = 108, description : test calib factor_den or factor_num zero NG case
Rval = 0x01100101, AmbaDSP_IkcUtility.c, calib_geometry_check(), ID = 109, description : test (p_calib_geo->start_x> p_vin_geo->start_x) true NG case
Rval = 0x01100101, AmbaDSP_IkcUtility.c, calib_geometry_check(), ID = 110, description : test (p_calib_geo->start_y> p_vin_geo->start_y) true NG case
Rval = 0x01100101, AmbaDSP_IkcUtility.c, calib_geometry_check(), ID = 111, description : test ((p_calib_geo->start_y+calib_non_binning_height)<(p_vin_geo->start_y+vin_non_binning_height)) true NG case
Rval = 0x01100005, AmbaDSP_IkcUnitAaa.c, ikc_aaa(), ID = 112, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitAaa.c, ikc_aaa(), ID = 113, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitAaa.c, ikc_aaa(), ID = 114, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitCaWarp.c, ikc_cawarp(), ID = 115, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitCaWarp.c, ikc_cawarp(), ID = 116, description : OK case
Rval = 0x01100105, AmbaDSP_IkcUnitCaWarp.c, ikc_cawarp(), ID = 117, description : Invalid geometry fail case
Rval = 0x01100005, AmbaDSP_IkcUnitCaWarp.c, ikc_cawarp_internal(), ID = 118, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitCaWarp.c, ikc_cawarp_internal(), ID = 119, description : OK case
Rval = 0x01100008, AmbaDSP_IkcUnitCaWarp.c, ikc_cawarp_internal(), ID = 120, description : Invalid grid number fail case
Rval = 0x01100005, AmbaDSP_IkcUnitWarp.c, ikc_warp(), ID = 121, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp(), ID = 122, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp(), ID = 123, description : OK case
Rval = 0x01100007, AmbaDSP_IkcUnitWarp.c, ikc_warp(), ID = 124, description : Invalid buffer size fail case
Rval = 0x01100104, AmbaDSP_IkcUnitWarp.c, ikc_warp(), ID = 125, description : Invalid warp geometry fail case
Rval = 0x01100101, AmbaDSP_IkcUnitWarp.c, ikc_warp(), ID = 126, description : Invalid window geometry fail case
Rval = 0x01100005, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 127, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 128, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 129, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 130, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 131, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 132, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius(), ID = 133, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitWarp.c, ikc_warp_internal(), ID = 134, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitWarp.c, ikc_warp_internal(), ID = 135, description : OK case
Rval = 0x01100007, AmbaDSP_IkcUnitWarp.c, ikc_warp_internal(), ID = 136, description : Invalid buffer size fail case
Rval = 0x01100101, AmbaDSP_IkcUnitWarp.c, ikc_warp_internal(), ID = 137, description : Invalid window geometry fail case
Rval = 0x01100005, AmbaDSP_IkcUnitWarp.c, ikc_warp_radius_internal(), ID = 138, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 139, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 140, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 141, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 142, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 143, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 144, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 145, description : OK case
Rval = 0x01100101, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 146, description : Invalid window geometry fail case
Rval = 0x01100101, AmbaDSP_IkcUnitResampler.c, ikc_main_resampler(), ID = 147, description : Invalid window geometry fail case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, radius2hw_scale_code(), ID = 148, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, radius2hw_scale_code(), ID = 149, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 150, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 151, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 152, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 153, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 154, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 155, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 156, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitResampler.c, ikc_cfa_prescale(), ID = 157, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 158, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 159, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 160, description : OK case
Rval = 0x01100107, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 161, description : wrong binning mode fail case
Rval = 0x01100107, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 162, description : wrong binning mode fail case
Rval = 0x01100107, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 163, description : wrong binning mode fail case
Rval = 0x01100107, AmbaDSP_IkcUnitVignette.c, ikc_vignette(), ID = 164, description : Invalid calib window geometry fail case
Rval = 0x01100005, AmbaDSP_IkcUnitVignette.c, ikc_vignette_sub(), ID = 165, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitVignette.c, ikc_vignette_sub(), ID = 166, description : OK case
Rval = 0x01100107, AmbaDSP_IkcUnitVignette.c, ikc_vignette_sub(), ID = 167, description : Invalid calib window geometry fail case
Rval = 0x01100005, AmbaDSP_IkcUnitStaticBadPixel.c, ikc_static_bad_pixel(), ID = 168, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitStaticBadPixel.c, ikc_static_bad_pixel(), ID = 169, description : OK case
Rval = 0x01100106, AmbaDSP_IkcUnitStaticBadPixel.c, ikc_static_bad_pixel(), ID = 170, description : wrong offset alignment fail case
Rval = 0x01100106, AmbaDSP_IkcUnitStaticBadPixel.c, ikc_static_bad_pixel(), ID = 171, description : wrong binning mode fail case
Rval = 0x01100005, AmbaDSP_IkcUnitStaticBadPixel.c, ikc_static_bad_pixel_internal(), ID = 172, description : null-ptr fail case
Rval = 0x01100008, AmbaDSP_IkcUnitStaticBadPixel.c, ikc_static_bad_pixel_internal(), ID = 173, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_scale(), ID = 174, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_scale(), ID = 175, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_scale(), ID = 176, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_median(), ID = 177, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_median(), ID = 178, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_noise(), ID = 179, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_noise(), ID = 180, description : OK case
Rval = 0x01100008, AmbaDSP_IkcUnitYuvFilters.c, ikc_chroma_noise(), ID = 181, description : Invalid parameter fail case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_demosaic_filter(), ID = 182, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitRgbFilters.c, ikc_demosaic_filter(), ID = 183, description : OK case
Rval = 0x00000000, AmbaDSP_IkcUnitRgbFilters.c, ikc_demosaic_filter(), ID = 184, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_color_correction_enable(), ID = 185, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_color_correction_reg_y2y(), ID = 186, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_color_correction(), ID = 187, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_color_correction_out(), ID = 188, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_rgb2yuv(), ID = 189, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_rgb12y(), ID = 190, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitRgbFilters.c, ikc_rgb12y(), ID = 191, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitRgbFilters.c, ikc_pre_cc_gain(), ID = 192, description : test if (rval == IK_OK) false NG case
Rval = 0x00000000, AmbaDSP_IkcUnitRgbFilters.c, ikc_pre_cc_gain(), ID = 193, description : test if (p_in_pre_cc_gain->p_pre_cc_gain->enable == 1u) true OK case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_dynamic_bad_pixel(), ID = 194, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_dynamic_bad_pixel(), ID = 195, description : OK case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_grgb_mismatch(), ID = 196, description : null-ptr fail case
Rval = 0x01100005, AmbaDSP_IkcUnitCfaFilters.c, ikc_cfa_leakage_anti_aliasing(), ID = 197, description : null-ptr fail case
Rval = 0x00000000, AmbaDSP_IkcUnitCfaFilters.c, ikc_cfa_leakage_anti_aliasing(), ID = 198, description : OK case
